emp_no,first_name,last_name,dept_name,title
52412,Gen,Thombley,Human Resources,Senior Staff
52412,Gen,Thombley,Human Resources,Staff
52413,Qiwen,Brobst,Research,Engineer
52413,Qiwen,Brobst,Development,Engineer
52413,Qiwen,Brobst,Research,Senior Engineer
52413,Qiwen,Brobst,Development,Senior Engineer
52417,Eran,Rahimi,Development,Engineer
52417,Eran,Rahimi,Development,Senior Engineer
52420,Badri,Pramanik,Sales,Senior Staff
52420,Badri,Pramanik,Sales,Staff
52454,Marco,Peyn,Development,Engineer
52457,Larisa,Shobatake,Quality Management,Senior Engineer
52465,Gift,Ramsay,Production,Engineer
52465,Gift,Ramsay,Production,Senior Engineer
52472,Fumiyo,Shiratori,Quality Management,Engineer
52472,Fumiyo,Shiratori,Quality Management,Senior Engineer
52475,Augustine,Khamsi,Production,Engineer
52483,Kazuhira,Boyle,Development,Engineer
52483,Kazuhira,Boyle,Development,Senior Engineer
52487,Candido,Shackel,Sales,Staff
52511,Zhanqiu,Luca,Sales,Staff
52518,Lobel,Landherr,Development,Senior Engineer
52530,Sumali,Siochi,Development,Senior Engineer
52531,Khosrow,Basart,Human Resources,Senior Staff
52531,Khosrow,Basart,Human Resources,Staff
52539,Shigeu,Huttel,Sales,Senior Staff
52548,Mario,Ritzmann,Development,Senior Engineer
52557,Aruna,Kalsbeek,Development,Engineer
52557,Aruna,Kalsbeek,Development,Senior Engineer
52564,Shuky,Chenoweth,Development,Engineer
52564,Shuky,Chenoweth,Development,Senior Engineer
52579,Hironoby,Auria,Customer Service,Senior Staff
52579,Hironoby,Auria,Production,Senior Staff
52579,Hironoby,Auria,Customer Service,Staff
52579,Hironoby,Auria,Production,Staff
52584,Szabolcs,Osgood,Quality Management,Engineer
52584,Szabolcs,Osgood,Quality Management,Senior Engineer
52593,Shridhar,Lichtman,Sales,Senior Staff
52593,Shridhar,Lichtman,Sales,Staff
52598,Lobel,Marciano,Human Resources,Senior Staff
52602,Giao,Coors,Development,Engineer
52602,Giao,Coors,Development,Senior Engineer
52610,Akhilish,Tsukuda,Development,Engineer
52610,Akhilish,Tsukuda,Development,Senior Engineer
52611,Supot,Gente,Sales,Senior Staff
52633,Diederik,Hasham,Production,Technique Leader
52644,Geoffrey,Picci,Sales,Senior Staff
52644,Geoffrey,Picci,Sales,Staff
52666,Duri,Holburn,Sales,Senior Staff
52666,Duri,Holburn,Sales,Staff
52667,Pranav,McConalogue,Development,Assistant Engineer
52667,Pranav,McConalogue,Development,Engineer
52671,Gay,Sommer,Marketing,Senior Staff
52671,Gay,Sommer,Marketing,Staff
52676,Baruch,Melton,Development,Engineer
52676,Baruch,Melton,Development,Senior Engineer
52682,Valdiodio,Crooks,Marketing,Senior Staff
52682,Valdiodio,Crooks,Marketing,Staff
52695,Sahrah,Borstler,Production,Engineer
52695,Sahrah,Borstler,Production,Senior Engineer
52698,Magdalena,Mersereau,Development,Engineer
52698,Magdalena,Mersereau,Development,Senior Engineer
52700,Shin,Ranze,Development,Engineer
52700,Shin,Ranze,Development,Senior Engineer
52703,Gian,Sidje,Research,Senior Staff
52703,Gian,Sidje,Research,Staff
52712,Boaz,Giveon,Quality Management,Engineer
52712,Boaz,Giveon,Quality Management,Senior Engineer
52726,Samphel,Tagansky,Development,Engineer
52727,Steve,Facello,Marketing,Senior Staff
52727,Steve,Facello,Marketing,Staff
52733,Supot,Atrawala,Research,Assistant Engineer
52733,Supot,Atrawala,Development,Assistant Engineer
52733,Supot,Atrawala,Research,Engineer
52733,Supot,Atrawala,Development,Engineer
52746,Ingmar,Neimat,Development,Engineer
52746,Ingmar,Neimat,Development,Senior Engineer
52752,Barna,Rajcani,Sales,Senior Staff
52752,Barna,Rajcani,Marketing,Senior Staff
52752,Barna,Rajcani,Sales,Staff
52752,Barna,Rajcani,Marketing,Staff
52758,Nahid,Shanbhogue,Production,Engineer
52758,Nahid,Shanbhogue,Production,Senior Engineer
52761,Toshimori,Delgrossi,Production,Engineer
52761,Toshimori,Delgrossi,Production,Senior Engineer
52773,Shounak,Rissland,Sales,Senior Staff
52773,Shounak,Rissland,Marketing,Senior Staff
52773,Shounak,Rissland,Sales,Staff
52773,Shounak,Rissland,Marketing,Staff
52809,Tesuro,Kalorkoti,Finance,Staff
52812,Jaber,Fujisawa,Sales,Senior Staff
52812,Jaber,Fujisawa,Sales,Staff
52815,Djenana,Makrucki,Quality Management,Engineer
52815,Djenana,Makrucki,Production,Engineer
52815,Djenana,Makrucki,Quality Management,Senior Engineer
52815,Djenana,Makrucki,Production,Senior Engineer
52827,Kasidit,Deverell,Sales,Staff
52830,Kitty,Peron,Sales,Senior Staff
52830,Kitty,Peron,Sales,Staff
52842,Ohad,Murtafg,Human Resources,Senior Staff
52851,Gita,Billawala,Research,Senior Staff
52851,Gita,Billawala,Research,Staff
52856,Kazuhide,Speel,Marketing,Senior Staff
52856,Kazuhide,Speel,Marketing,Staff
52857,Van,Rabehasaina,Research,Senior Staff
52867,Yishay,Lindenbaum,Sales,Staff
52879,Premsyl,Ecklund,Marketing,Staff
52897,Arnd,Isaac,Development,Engineer
52897,Arnd,Isaac,Development,Senior Engineer
52916,Paris,Schusler,Finance,Senior Staff
52932,Carrsten,Lorin,Development,Senior Engineer
52933,Gurbir,Uludag,Finance,Senior Staff
52933,Gurbir,Uludag,Finance,Staff
52944,Gunilla,Yavatkar,Development,Senior Engineer
52951,Hauke,Solares,Sales,Senior Staff
52951,Hauke,Solares,Sales,Staff
52952,Shaw,Solovay,Finance,Staff
52961,Arun,Niizuma,Development,Senior Engineer
52962,Hein,Cappelli,Sales,Senior Staff
52962,Hein,Cappelli,Sales,Staff
52964,Dmitri,Grandbois,Development,Senior Engineer
52964,Dmitri,Grandbois,Production,Senior Engineer
52965,Itzchak,Steinauer,Production,Senior Engineer
52976,Alejandra,Binding,Production,Engineer
52981,Howell,Hutton,Production,Engineer
52981,Howell,Hutton,Production,Senior Engineer
52986,Ugo,Beznosov,Marketing,Senior Staff
52986,Ugo,Beznosov,Marketing,Staff
52993,Naftaly,Ritcey,Production,Assistant Engineer
53006,Irena,Felder,Finance,Staff
53012,Yongdong,Muchinsky,Sales,Senior Staff
53012,Yongdong,Muchinsky,Sales,Staff
53024,Luisa,Denti,Production,Technique Leader
53030,Aram,Farrag,Sales,Staff
53048,Elrique,Kropatsch,Marketing,Senior Staff
53048,Elrique,Kropatsch,Marketing,Staff
53057,Moss,Reeken,Marketing,Staff
53059,Sachin,Impagliazzo,Sales,Senior Staff
53059,Sachin,Impagliazzo,Sales,Staff
53064,Mingsen,Heusch,Customer Service,Senior Staff
53064,Mingsen,Heusch,Production,Senior Staff
53064,Mingsen,Heusch,Customer Service,Staff
53064,Mingsen,Heusch,Production,Staff
53079,Nirmal,Maierhofer,Production,Engineer
53079,Nirmal,Maierhofer,Production,Senior Engineer
53080,Yunming,Lamma,Development,Engineer
53080,Yunming,Lamma,Development,Senior Engineer
53083,Jinya,Schaap,Marketing,Senior Staff
53083,Jinya,Schaap,Marketing,Staff
53090,Kazuhisa,Furedi,Sales,Senior Staff
53090,Kazuhisa,Furedi,Sales,Staff
53092,Tetsushi,England,Sales,Senior Staff
53092,Tetsushi,England,Marketing,Senior Staff
53092,Tetsushi,England,Sales,Staff
53092,Tetsushi,England,Marketing,Staff
53103,Nechama,Molenkamp,Sales,Senior Staff
53103,Nechama,Molenkamp,Sales,Staff
53106,Shugo,Casperson,Human Resources,Senior Staff
53106,Shugo,Casperson,Human Resources,Staff
53130,Anestis,Poupard,Development,Senior Engineer
53134,Shahid,Fasbender,Sales,Senior Staff
53134,Shahid,Fasbender,Sales,Staff
53138,Parke,Schaaf,Development,Engineer
53138,Parke,Schaaf,Development,Senior Engineer
53140,Xiong,Swick,Sales,Senior Staff
53145,Tsutomu,Reistad,Finance,Senior Staff
53145,Tsutomu,Reistad,Finance,Staff
53146,Guenter,Rosay,Production,Senior Engineer
53150,Kiyotoshi,Kakkad,Production,Engineer
53150,Kiyotoshi,Kakkad,Production,Senior Engineer
53154,Chaosheng,Akazan,Development,Senior Engineer
53157,Weiye,Birge,Customer Service,Senior Engineer
53157,Weiye,Birge,Production,Senior Engineer
53159,Jaewon,Cherinka,Development,Engineer
53159,Jaewon,Cherinka,Development,Senior Engineer
53160,Susumu,Rossi,Customer Service,Senior Staff
53162,Marke,Bamford,Quality Management,Engineer
53162,Marke,Bamford,Quality Management,Senior Engineer
53165,Woody,Feldmann,Marketing,Senior Staff
53165,Woody,Feldmann,Marketing,Staff
53171,Uta,Werthner,Production,Senior Engineer
53177,Vugranam,Sichman,Production,Engineer
53177,Vugranam,Sichman,Production,Senior Engineer
53178,Franziska,Melichar,Development,Engineer
53178,Franziska,Melichar,Development,Senior Engineer
53186,Martien,Penn,Development,Senior Engineer
53189,JoAnna,Schreiter,Production,Engineer
53192,Menkae,Savasere,Development,Engineer
53192,Menkae,Savasere,Development,Senior Engineer
53194,Lorien,Unno,Development,Senior Engineer
53201,Kien,Lagarias,Development,Technique Leader
53204,Nirmal,Bernatsky,Sales,Senior Staff
53204,Nirmal,Bernatsky,Sales,Staff
53217,Shem,Heystek,Development,Engineer
53217,Shem,Heystek,Development,Senior Engineer
53224,Rasiah,Mullainathan,Development,Technique Leader
53224,Rasiah,Mullainathan,Production,Technique Leader
53243,Maren,Schach,Sales,Senior Staff
53243,Maren,Schach,Sales,Staff
53247,Rayond,Undy,Customer Service,Senior Staff
53247,Rayond,Undy,Customer Service,Staff
53249,Ziya,Binkley,Development,Technique Leader
53257,Rosalie,Baalen,Sales,Staff
53259,Francoise,Zirintsis,Research,Senior Staff
53259,Francoise,Zirintsis,Research,Staff
53273,Moon,Fraisse,Production,Engineer
53273,Moon,Fraisse,Production,Senior Engineer
53275,Lokesh,Rullman,Quality Management,Engineer
53275,Lokesh,Rullman,Production,Engineer
53277,Roded,Coney,Human Resources,Senior Staff
53280,Odysseas,Zambonelli,Development,Senior Engineer
53298,Shay,Oskamp,Development,Senior Engineer
53316,Shuky,Emmart,Research,Senior Staff
53316,Shuky,Emmart,Research,Staff
53318,Mohua,Hooghiemstra,Marketing,Senior Staff
53323,Jaewoo,Bazelow,Production,Engineer
53323,Jaewoo,Bazelow,Production,Senior Engineer
53324,Vincent,Speckmann,Quality Management,Engineer
53324,Vincent,Speckmann,Quality Management,Senior Engineer
53328,Terresa,Swan,Production,Engineer
53328,Terresa,Swan,Production,Senior Engineer
53334,Xinan,Papadias,Development,Engineer
53353,Srinidhi,Sudkamp,Production,Engineer
53353,Srinidhi,Sudkamp,Production,Senior Engineer
53358,Pasqua,Peac,Development,Senior Engineer
53363,Gopalakrishnan,Kushner,Human Resources,Senior Staff
53363,Gopalakrishnan,Kushner,Finance,Senior Staff
53367,Samphel,Parveen,Marketing,Senior Staff
53367,Samphel,Parveen,Marketing,Staff
53380,Tianruo,Pollacia,Quality Management,Engineer
53380,Tianruo,Pollacia,Quality Management,Senior Engineer
53391,Fayez,Stroustrup,Finance,Senior Staff
53391,Fayez,Stroustrup,Finance,Staff
53398,Brigham,Munch,Human Resources,Senior Staff
53398,Brigham,Munch,Human Resources,Staff
53412,Dipayan,Rassart,Sales,Senior Staff
53412,Dipayan,Rassart,Sales,Staff
53415,Mariangiola,Nitta,Production,Engineer
53415,Mariangiola,Nitta,Production,Senior Engineer
53418,Hiroyasu,Alencar,Sales,Senior Staff
53418,Hiroyasu,Alencar,Sales,Staff
53424,Saeed,Garrabrants,Quality Management,Engineer
53424,Saeed,Garrabrants,Quality Management,Senior Engineer
53426,Masadi,Azadmanesh,Sales,Staff
53430,Marke,Schneeberger,Development,Technique Leader
53436,Filipe,Mitsuhashi,Development,Engineer
53436,Filipe,Mitsuhashi,Development,Senior Engineer
53442,Nathalie,Riefers,Development,Engineer
53442,Nathalie,Riefers,Development,Senior Engineer
53455,Sariel,Deville,Development,Assistant Engineer
53455,Sariel,Deville,Development,Engineer
53457,Rildo,Kisuki,Development,Engineer
53457,Rildo,Kisuki,Development,Senior Engineer
53459,Salvador,Berstel,Sales,Senior Staff
53464,Odoardo,Andreotta,Sales,Senior Staff
53464,Odoardo,Andreotta,Sales,Staff
53467,Roddy,Serna,Finance,Senior Staff
53468,Yifei,Muhlberg,Production,Engineer
53468,Yifei,Muhlberg,Production,Senior Engineer
53475,Malu,Selenyi,Marketing,Senior Staff
53475,Malu,Selenyi,Marketing,Staff
53489,Marko,Cherinka,Development,Engineer
53489,Marko,Cherinka,Development,Senior Engineer
53509,Radoslaw,Osgood,Development,Engineer
53509,Radoslaw,Osgood,Development,Senior Engineer
53522,Danel,Krupka,Quality Management,Senior Engineer
53530,Gully,Pintelas,Development,Assistant Engineer
53532,Shimshon,Asmuth,Research,Senior Staff
53532,Shimshon,Asmuth,Research,Staff
53539,Sangeeta,Mansanne,Development,Technique Leader
53540,Khaled,Zockler,Quality Management,Engineer
53546,Dietrich,Rodier,Production,Engineer
53546,Dietrich,Rodier,Production,Senior Engineer
53560,Bernice,Senzako,Quality Management,Senior Engineer
53579,Tuval,Gladwell,Customer Service,Staff
53579,Tuval,Gladwell,Sales,Staff
53589,Kitty,Spell,Customer Service,Engineer
53589,Kitty,Spell,Production,Engineer
53589,Kitty,Spell,Customer Service,Senior Engineer
53589,Kitty,Spell,Production,Senior Engineer
53601,Avishai,Felder,Development,Engineer
53601,Avishai,Felder,Development,Senior Engineer
53607,Moheb,Lorch,Finance,Senior Staff
53607,Moheb,Lorch,Finance,Staff
53612,Hironobu,Benzaken,Production,Engineer
53622,Masako,Murthy,Customer Service,Staff
53633,Masadi,Heinisuo,Sales,Senior Staff
53633,Masadi,Heinisuo,Sales,Staff
53640,Toshimi,Coorg,Research,Senior Staff
53640,Toshimi,Coorg,Research,Staff
53641,Vesna,Remmele,Research,Senior Staff
53641,Vesna,Remmele,Research,Staff
53642,Navin,Erdi,Marketing,Senior Staff
53642,Navin,Erdi,Marketing,Staff
53651,Nathalie,Melichar,Research,Senior Staff
53659,Feipei,Sommer,Marketing,Staff
53661,Kaijung,Wixon,Sales,Senior Staff
53663,Mamdouh,Segond,Sales,Senior Staff
53663,Mamdouh,Segond,Sales,Staff
53674,Mong,Babu,Research,Senior Staff
53674,Mong,Babu,Research,Staff
53679,Aleksandar,Litzkow,Sales,Senior Staff
53679,Aleksandar,Litzkow,Sales,Staff
53684,Gou,Greenaway,Finance,Senior Staff
53684,Gou,Greenaway,Finance,Staff
53709,Kazuhisa,Zaumen,Development,Senior Engineer
53712,Hidde,Bauknecht,Development,Assistant Engineer
53712,Hidde,Bauknecht,Development,Engineer
53712,Hidde,Bauknecht,Development,Senior Engineer
53725,Neven,Azulay,Customer Service,Staff
53747,Yechezkel,Shimshoni,Quality Management,Engineer
53747,Yechezkel,Shimshoni,Quality Management,Senior Engineer
53751,Teruyuki,Jayawardene,Sales,Senior Staff
53751,Teruyuki,Jayawardene,Sales,Staff
53760,Mong,Mateescu,Development,Senior Engineer
53768,Bojan,Sabnani,Development,Engineer
53768,Bojan,Sabnani,Development,Senior Engineer
53775,Maya,Peternell,Development,Engineer
53775,Maya,Peternell,Development,Senior Engineer
53777,Petter,Oberman,Production,Engineer
53777,Petter,Oberman,Production,Senior Engineer
53779,Kellie,Zielinski,Development,Engineer
53779,Kellie,Zielinski,Development,Senior Engineer
53783,Renee,Schwaller,Research,Senior Staff
53783,Renee,Schwaller,Research,Staff
53797,Hatem,Perfilyeva,Sales,Senior Staff
53797,Hatem,Perfilyeva,Sales,Staff
53827,Shan,Baek,Quality Management,Engineer
53856,Tzu,Reinhart,Production,Engineer
53857,Nirmal,Itzfeldt,Development,Engineer
53857,Nirmal,Itzfeldt,Production,Engineer
53860,Nahid,Masamoto,Sales,Senior Staff
53860,Nahid,Masamoto,Sales,Staff
53862,Manohar,Siprelle,Marketing,Staff
53868,Jixiang,Angelov,Sales,Senior Staff
53868,Jixiang,Angelov,Sales,Staff
53871,Xudong,Hebert,Sales,Senior Staff
53871,Xudong,Hebert,Sales,Staff
53919,Xudong,Schusler,Customer Service,Staff
53928,Sahrah,Schreiter,Development,Engineer
53928,Sahrah,Schreiter,Development,Senior Engineer
53930,Weiwu,Showalter,Human Resources,Senior Staff
53942,Xiaoheng,Carrere,Human Resources,Senior Staff
53942,Xiaoheng,Carrere,Human Resources,Staff
53943,Yannis,Hagimont,Development,Engineer
53944,Dzung,Bhattacharjee,Quality Management,Assistant Engineer
53944,Dzung,Bhattacharjee,Quality Management,Engineer
53947,Shooichi,Henseler,Development,Engineer
53947,Shooichi,Henseler,Development,Senior Engineer
53974,Nahla,Reghbati,Production,Senior Engineer
53977,Alper,Unno,Sales,Senior Staff
53977,Alper,Unno,Marketing,Senior Staff
53977,Alper,Unno,Sales,Staff
53977,Alper,Unno,Marketing,Staff
53994,Maris,Moffat,Production,Engineer
54029,Mona,Smailagic,Customer Service,Senior Staff
54029,Mona,Smailagic,Customer Service,Staff
54037,Hironobu,Grabner,Finance,Senior Staff
54042,Leandro,Fiutem,Production,Engineer
54042,Leandro,Fiutem,Production,Senior Engineer
54044,Yuuichi,Muhling,Sales,Senior Staff
54044,Yuuichi,Muhling,Sales,Staff
54049,Christoper,Debuse,Production,Engineer
54049,Christoper,Debuse,Production,Senior Engineer
54055,Mitsuyuki,Famili,Sales,Senior Staff
54055,Mitsuyuki,Famili,Sales,Staff
54063,Bedrich,Perna,Development,Assistant Engineer
54063,Bedrich,Perna,Development,Engineer
54085,Dharmaraja,Marchesini,Finance,Senior Staff
54089,Sandeepan,Barriga,Development,Technique Leader
54096,Georg,Reeken,Quality Management,Technique Leader
54105,Hidefumi,Peck,Sales,Staff
54110,Subir,Rotem,Sales,Staff
54114,Jouni,Conde,Development,Engineer
54118,Lena,Muntz,Quality Management,Engineer
54123,Kien,Bahk,Sales,Senior Staff
54123,Kien,Bahk,Marketing,Senior Staff
54123,Kien,Bahk,Sales,Staff
54123,Kien,Bahk,Marketing,Staff
54131,Rayond,Murrill,Customer Service,Senior Staff
54131,Rayond,Murrill,Customer Service,Staff
54134,Venkatesan,Nilsson,Customer Service,Senior Staff
54134,Venkatesan,Nilsson,Production,Senior Staff
54139,Tomoyuki,Budinsky,Production,Senior Engineer
54163,Yuichiro,Nitsch,Finance,Senior Staff
54164,Sahrah,Penz,Sales,Senior Staff
54164,Sahrah,Penz,Sales,Staff
54182,Debaprosad,Verhaegen,Development,Senior Engineer
54191,Dipankar,Glowinski,Finance,Senior Staff
54191,Dipankar,Glowinski,Finance,Staff
54201,Shigeu,Stranks,Production,Technique Leader
54206,Marsja,Auyong,Production,Engineer
54206,Marsja,Auyong,Production,Senior Engineer
54207,Radhika,Bhattacharjee,Development,Technique Leader
54216,Lech,Driscoll,Development,Technique Leader
54226,Chinya,Michaeli,Development,Engineer
54226,Chinya,Michaeli,Development,Senior Engineer
54232,Bingning,Stamatiou,Production,Engineer
54244,Yongmao,Serot,Finance,Senior Staff
54244,Yongmao,Serot,Finance,Staff
54254,Jianwen,Ramsey,Development,Engineer
54257,Satoru,Molenaar,Development,Engineer
54257,Satoru,Molenaar,Development,Senior Engineer
54270,Saeed,Jarecki,Quality Management,Senior Engineer
54298,Taizo,Orsini,Production,Assistant Engineer
54298,Taizo,Orsini,Production,Engineer
54305,Shaowen,Birke,Production,Technique Leader
54307,Yuqun,Bondorf,Development,Senior Engineer
54308,Richara,Ravishankar,Customer Service,Staff
54308,Richara,Ravishankar,Marketing,Staff
54309,Mohamadou,Bressoud,Production,Senior Engineer
54311,Inderjeet,Chappelet,Development,Engineer
54324,Tsutomu,Hutter,Customer Service,Senior Staff
54324,Tsutomu,Hutter,Customer Service,Staff
54328,Akeel,Bruckman,Research,Engineer
54328,Akeel,Bruckman,Development,Engineer
54336,Lenore,Usdin,Production,Engineer
54352,Hilary,Daescu,Production,Senior Engineer
54366,Mohamadou,Terekhov,Development,Senior Engineer
54371,Sivanarayana,Esposito,Development,Engineer
54375,Rafail,Hofstetter,Production,Engineer
54375,Rafail,Hofstetter,Production,Senior Engineer
54383,Sanjay,Makrucki,Development,Engineer
54383,Sanjay,Makrucki,Development,Senior Engineer
54389,Bingning,Linares,Production,Senior Engineer
54391,Khosrow,Chaudhuri,Customer Service,Senior Staff
54391,Khosrow,Chaudhuri,Customer Service,Staff
54397,Fen,Langford,Customer Service,Senior Staff
54397,Fen,Langford,Customer Service,Staff
54407,Adhemar,Attimonelli,Marketing,Senior Staff
54407,Adhemar,Attimonelli,Marketing,Staff
54408,Frazer,Birjandi,Production,Senior Engineer
54416,Roddy,Sabnani,Finance,Senior Staff
54416,Roddy,Sabnani,Finance,Staff
54420,Youngkon,Rajcani,Sales,Staff
54424,Wayne,Halevi,Production,Engineer
54424,Wayne,Halevi,Production,Senior Engineer
54425,Goncalo,Jarecki,Sales,Senior Staff
54425,Goncalo,Jarecki,Sales,Staff
54429,Tsuneo,Kopetz,Quality Management,Engineer
54429,Tsuneo,Kopetz,Quality Management,Senior Engineer
54430,Kaijung,Pezzoli,Customer Service,Senior Staff
54430,Kaijung,Pezzoli,Customer Service,Staff
54441,Miyeon,Uhrig,Human Resources,Staff
54441,Miyeon,Uhrig,Marketing,Staff
54442,Nadjib,Isaak,Quality Management,Engineer
54442,Nadjib,Isaak,Quality Management,Senior Engineer
